step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
37,TRANSFER,438.10240192880804,7321.9627386388765,6883.860336710069,5415.989656489617,5854.092058418425,0.0
19,CASH_OUT,29635.425062062495,8640.663599327927,0.0,45912.48055680882,75547.90561887131,1.0
35,CASH_OUT,11291.681529848109,2898.5895610497105,0.0,12338.81240359102,23630.49393343913,1.0
363,TRANSFER,7593.759206214323,984.1051975757904,0.0,93885.79086095441,101479.55006716873,0.0
418,DEBIT,82136.28436640496,591172.2584032696,509035.9740368646,17265.615168962424,99401.89953536738,1.0
430,DEBIT,14339.290977318038,5900.369599928612,0.0,13063.529409454504,27402.820386772542,1.0
518,PAYMENT,383.78915651360217,433.22538458793815,49.436228074335986,683.4161399296813,1067.2052964432835,0.0
467,PAYMENT,918.9773755490482,30511.695762193067,29592.718386644017,39874.42001927333,40793.39739482238,0.0
199,DEBIT,93344.65752169328,16374.41049252449,0.0,421604.2206855676,514948.87820726086,0.0
546,CASH_IN,833.4253917208829,520.3316085880092,0.0,1784.7405110729321,2618.165902793815,1.0
568,CASH_OUT,98483.30913163285,215696.76224038604,117213.4531087532,139761.20006596105,238244.5091975939,0.0
211,CASH_IN,28269.732146826238,82837.75233096989,54568.02018414365,26459.1446049703,54728.87675179654,1.0
609,CASH_OUT,15668.865548710926,118779.17514403346,103110.30959532254,353.8064046862867,16022.671953397214,0.0
501,DEBIT,18714.457895404616,37632.106169448496,18917.64827404388,11283.096269533733,29997.55416493835,0.0
241,PAYMENT,61667.72888216347,1624.6431054251354,0.0,12931.446921052022,74599.17580321549,1.0
170,PAYMENT,2090.2272117106877,19448.52119948358,17358.293987772893,53730.09160927054,55820.31882098122,0.0
294,CASH_IN,23970.571944614934,8420.060463841557,0.0,67199.51466089425,91170.08660550918,0.0
739,PAYMENT,2255.201064539369,6001.464488670181,3746.263424130812,29123.774943735123,31378.97600827449,0.0
315,DEBIT,30555.181334585257,581156.8290587415,550601.6477241562,88812.70071699955,119367.8820515848,0.0
127,CASH_IN,80254.13550175958,3033.451297273172,0.0,3636.58985140068,83890.72535316026,1.0
468,CASH_OUT,30696.12566040614,8722.868847234893,0.0,15340.053792023373,46036.17945242951,0.0
367,PAYMENT,74399.48716554315,23753.497407881023,0.0,16447.487029049622,90846.97419459277,1.0
21,TRANSFER,5431.49843540027,48423.07390400407,42991.5754686038,228705.12977587152,234136.6282112718,1.0
316,PAYMENT,19450.730211680162,649904.8800170076,630454.1498053274,557.8783548108275,20008.608566490988,0.0
90,CASH_OUT,13684.900815248675,15882.455133954576,2197.554318705901,73502.90534875353,87187.8061640022,1.0
404,CASH_IN,12005.512829386513,39412.19687556064,27406.68404617413,446484.17921152065,458489.69204090716,0.0
518,CASH_OUT,4441.367800215728,1981.117107206429,0.0,28423.36420288194,32864.73200309767,0.0
451,TRANSFER,9286.851867718735,69635.09793601373,60348.24606829499,16814814.54929005,16824101.40115777,1.0
609,DEBIT,2379.369486638169,1056967.8347151962,1054588.465228558,8329.52835361801,10708.897840256179,0.0
150,PAYMENT,743.7393789472685,9369.38740106098,8625.648022113712,16737.699490844578,17481.438869791848,0.0
446,CASH_IN,5423.879855924345,109760.4089892856,104336.52913336125,7257.189080588008,12681.068936512354,0.0
80,DEBIT,77027.61689930993,1311.8473409582714,0.0,14136.61671902594,91164.23361833587,0.0
17,CASH_OUT,35176.44572673903,11047.56923825136,0.0,77028.42250889484,112204.86823563388,0.0
138,CASH_IN,1784.3216455961158,12211.149047897776,10426.82740230166,10600.524026611056,12384.845672207171,0.0
652,DEBIT,9778.851212932566,44540.80500289098,34761.95378995841,4256.007278914153,14034.85849184672,1.0
508,CASH_IN,87985.62103048232,16660.140642169565,0.0,913.4777185202424,88899.09874900256,0.0
552,TRANSFER,8982.353958655178,210757.87982128415,201775.52586262897,16146.231479681537,25128.585438336715,0.0
680,TRANSFER,1292.6732161181458,7884.54932151415,6591.876105396004,21182.22473638417,22474.897952502317,1.0
74,PAYMENT,2013242.3560483137,95006.25993742526,0.0,12004.88121181784,2025247.2372601314,1.0
74,PAYMENT,15773.432851864285,30420.26480059075,14646.831948726465,1882355.6672453252,1898129.1000971894,0.0
50,TRANSFER,2149.181175556217,2546.591745959263,397.41057040304577,80696.23841810586,82845.41959366208,1.0
10,CASH_IN,31024.33115684376,255.47513569745377,0.0,7526.72652544637,38551.05768229013,0.0
103,TRANSFER,18560.54435485997,29534.646981298865,10974.102626438897,91377.0038138697,109937.54816872967,0.0
388,PAYMENT,1009.3317832831902,5601.736141048195,4592.404357765005,114058.75026658257,115068.08204986577,0.0
385,TRANSFER,26548.744080263205,38201.81807629497,11653.073996031766,21805.354873634788,48354.09895389799,0.0
299,TRANSFER,157545.72660966188,1770.3201631536365,0.0,9678.299730666462,167224.02634032833,0.0
339,CASH_IN,13824.250133382679,64027.31316696901,50203.06303358633,3123.59721060707,16947.84734398975,0.0
389,DEBIT,357.6671858574117,507348.2481734714,506990.580987614,342896.19083843863,343253.85802429606,0.0
474,PAYMENT,43644.96569544315,13646.245604750366,0.0,15966.040415328856,59611.006110772,0.0
616,CASH_IN,73555.83748816904,406.6147658545316,0.0,15050.02393103523,88605.86141920427,0.0
142,TRANSFER,6817.007328152077,19704.128238451096,12887.120910299018,204493.11020596806,211310.11753412013,0.0
170,TRANSFER,6917.964080622699,5297.382209059453,0.0,23548.425454102122,30466.38953472482,1.0
13,DEBIT,2014159.6123092808,3311.3978690416825,0.0,3019459.129904143,5033618.742213424,1.0
669,PAYMENT,5905.098458926819,14484.07568273164,8578.97722380482,7693.734667570614,13598.833126497433,0.0
449,PAYMENT,2336.0998039555393,161663.9378917193,159327.83808776378,10489.386692334878,12825.486496290418,1.0
174,CASH_OUT,23161.070858971634,6948.0479053299,0.0,5404.538736894471,28565.609595866106,0.0
674,PAYMENT,69541.89471118744,88862.98287685176,19321.088165664318,4184.933845234051,73726.82855642149,0.0
132,DEBIT,63886.762381166685,14311.297223809695,0.0,49584.775514491594,113471.53789565829,0.0
540,CASH_OUT,158.20070178546644,18378.336541803397,18220.13584001793,90893.29867061289,91051.49937239835,0.0
595,CASH_OUT,5875.444455918126,195562.9060098696,189687.46155395146,10266.646642411344,16142.09109832947,0.0
269,TRANSFER,220968.644481001,12590.464453270852,0.0,23941.959260413678,244910.6037414147,0.0
251,TRANSFER,42335.40153274296,101946.75525759064,59611.353724847686,33608.32392181161,75943.72545455457,0.0
370,PAYMENT,1860.1588699050806,13978.45378072335,12118.29491081827,292680.1572049731,294540.3160748782,0.0
618,CASH_OUT,264294.32162836724,67455.53409857283,0.0,6562.201104702378,270856.5227330696,1.0
526,TRANSFER,151720.5222832714,12951.527876159813,0.0,31413.9710254596,183134.493308731,1.0
592,DEBIT,12170.822695133504,31018.548611061244,18847.72591592774,52276.50956007468,64447.33225520818,0.0
506,TRANSFER,127891.09668637879,36841.69014294151,0.0,49990.39602167099,177881.49270804977,0.0
672,TRANSFER,1202017.152468557,85085.52117625427,0.0,25588.83877286136,1227605.9912414183,1.0
178,CASH_OUT,2673.756280947063,57505.01650237743,54831.26022143037,170393.8828688393,173067.63914978638,0.0
667,CASH_OUT,66895.8602416591,4069.9938239757626,0.0,5490.500627814242,72386.36086947334,0.0
547,CASH_IN,1169269.2654090964,839278.6019580238,0.0,15603.353039296784,1184872.6184483932,0.0
259,DEBIT,81312.8310511985,23210.196775056225,0.0,6759.667190990064,88072.49824218857,0.0
260,CASH_OUT,4871.875628594944,137435.91234092193,132564.03671232698,5897.878204663772,10769.753833258716,0.0
135,PAYMENT,35519.12209059664,184.95099143926166,0.0,27808.216191957235,63327.33828255387,0.0
461,DEBIT,341043.91122794733,109840.64720895891,0.0,160454.289285147,501498.2005130943,1.0
489,DEBIT,2888.4262024550726,101785.02121342614,98896.59501097107,4605.797183832551,7494.223386287624,0.0
643,CASH_OUT,20739.732531123205,35168.95039574701,14429.217864623803,138662.07899387443,159401.81152499764,0.0
81,DEBIT,13535.002089643544,241.4948618461773,0.0,11335.725357527219,24870.727447170764,0.0
367,CASH_OUT,6230.28107098497,5195.901417178742,0.0,3245.106693117406,9475.387764102376,0.0
59,TRANSFER,35707.27530112258,2842.713355389527,0.0,5855.479644312297,41562.75494543488,1.0
74,CASH_IN,18007.893920613435,225418.94654995672,207411.0526293433,149533.44570656854,167541.33962718197,0.0
239,TRANSFER,79753.85508794358,1984.748901903412,0.0,2761.6892193412796,82515.54430728486,1.0
129,CASH_OUT,215763.67457496066,66723.68361001839,0.0,1217389.0319234866,1433152.7064984473,1.0
412,CASH_OUT,1727.3421196753316,12341.877652190382,10614.53553251505,29087.030640393,30814.372760068334,1.0
315,TRANSFER,25211.666632197026,192125.1710297661,166913.50439756905,738.3401964013918,25950.006828598416,0.0
374,PAYMENT,19806.1489696035,34815.34621339954,15009.197243796043,2768.9606990513175,22575.109668654815,0.0
437,PAYMENT,33084.80348670104,6057.163498234808,0.0,114405.05695754346,147489.86044424452,1.0
138,PAYMENT,21355.365754281927,4680.293587152466,0.0,1191.7705867903444,22547.136341072273,0.0
455,CASH_OUT,3098.5023955683037,9105.297290913888,6006.794895345584,82683.0733727743,85781.5757683426,0.0
615,DEBIT,404132.9030299694,45.4225599187917,0.0,2121.9487299295406,406254.85175989894,1.0
9,CASH_OUT,947443.2241532037,759978.9205969896,0.0,45848.11163336891,993291.3357865725,1.0
232,DEBIT,65760.81392795377,304914.00094251137,239153.1870145576,306911.37033052294,372672.1842584767,0.0
611,TRANSFER,72853.33281067314,25236.431959531747,0.0,46980.001851475994,119833.33466214914,1.0
730,CASH_IN,28626.79161082395,144240.40947679593,115613.61786597199,121103.20999825597,149730.00160907992,0.0
397,DEBIT,153032.62968597058,20485.920564901287,0.0,94235.9392552133,247268.56894118388,1.0
734,PAYMENT,166.28603194202788,52713.60196672615,52547.31593478412,2249.142563374281,2415.428595316309,0.0
680,CASH_OUT,21856.976548896106,158547.17871375728,136690.20216486117,1957.2185684257565,23814.195117321862,0.0
574,TRANSFER,7007.568054157459,13671.917411316312,6664.349357158852,649.9582778227132,7657.5263319801725,0.0
318,PAYMENT,29484.978110579228,103561.89575102714,74076.91764044791,40901.19569071421,70386.17380129344,0.0
507,TRANSFER,195879.5346934819,605.8212271962888,0.0,18026.557142420672,213906.09183590257,0.0
522,CASH_IN,22881.141899245147,33831.449537704415,10950.307638459268,2996.6856810667814,25877.82758031193,0.0
87,CASH_OUT,10710.879961360584,21400.991885631523,10690.11192427094,42964.34775371599,53675.22771507657,1.0
716,CASH_OUT,1330.6967291027113,11155.44894850234,9824.75221939963,547610.3667946982,548941.0635238009,0.0
318,CASH_IN,17702.24905179887,14568.131667748728,0.0,87587.57414147528,105289.82319327415,0.0
333,CASH_OUT,84504.10514994421,13577.120070954163,0.0,342783.3483214712,427287.4534714154,0.0
360,DEBIT,4096.235851425535,201994.69095074665,197898.45509932112,10176.257610251998,14272.493461677532,0.0
241,TRANSFER,400.7429847288535,19605.028780658693,19204.285795929838,31264.37044465317,31665.113429382025,0.0
56,PAYMENT,2081252.2263389446,6215805.864536166,4134553.638197222,41724.85787302623,2122977.0842119707,0.0
110,CASH_IN,43060.05155503847,3364.273256497828,0.0,119644.76563135085,162704.81718638932,0.0
49,DEBIT,14141.271007937105,66796.57441355374,52655.303405616636,1027.7641734444137,15169.035181381518,0.0
16,PAYMENT,355752.16810955864,131888.56724039713,0.0,445526.7819288062,801278.9500383649,0.0
73,PAYMENT,29230.228721620326,10105.514364961842,0.0,35232.54877717038,64462.7774987907,0.0
202,CASH_IN,316178.9479483039,1944.8986119445285,0.0,300209.8734473161,616388.82139562,0.0
93,DEBIT,266391.5323724346,8927.973311575704,0.0,181786.54041108274,448178.07278351736,0.0
649,PAYMENT,1721.511997951983,1568.5207753996824,0.0,306.2754845195693,2027.7874824715523,0.0
33,PAYMENT,55270.203836069704,4242.622427109361,0.0,42928.27730275365,98198.48113882335,1.0
600,DEBIT,694238.8287532041,47776.948639086055,0.0,58858.47169969951,753097.3004529036,0.0
419,CASH_OUT,2989.013322063808,3913955.3601334174,3910966.3468113537,14270.130785327336,17259.144107391145,1.0
203,PAYMENT,3063.3084873920347,708661.1813877986,705597.8729004066,22443.00969565471,25506.318183046744,0.0
551,TRANSFER,4296.679787550241,6528.645200507846,2231.9654129576056,3793.194771212294,8089.874558762534,0.0
626,DEBIT,130723.17142156485,145994.77744616705,15271.606024602195,16164.415838179959,146887.58725974482,0.0
720,PAYMENT,38900.8517684185,10644.078609477205,0.0,11382.80641341821,50283.65818183671,0.0
312,CASH_IN,458.7270350690448,3865.7025946710382,3406.9755596019936,7839.818568814197,8298.545603883242,0.0
469,TRANSFER,43559.89850475065,18668.30315124661,0.0,10590.430833196304,54150.329337946954,0.0
394,PAYMENT,13308.658723966217,276.908868068545,0.0,196.11280482392385,13504.771528790141,0.0
211,TRANSFER,17596.376210567305,764.0185066242967,0.0,7804.393626299974,25400.76983686728,0.0
571,TRANSFER,4129.699021369533,136780.8837131746,132651.18469180507,3570.525440351702,7700.224461721235,0.0
156,CASH_OUT,44201.607802583145,337006.7731877713,292805.1653851882,4164.21740624265,48365.825208825794,0.0
634,TRANSFER,180036.8012950125,151.4074616398396,0.0,1390.943108287285,181427.7444032998,0.0
632,CASH_OUT,6100.14161420298,406239.10641854635,400138.96480434336,13841.882707097746,19942.024321300727,0.0
322,DEBIT,761.3460142209274,223515.68943579838,222754.34342157745,3737.2503687285907,4498.596382949518,0.0
435,CASH_OUT,12013.320526074516,10967.984839234272,0.0,3635.388608493105,15648.709134567622,1.0
574,CASH_IN,99964.80541816952,54719.818897850906,0.0,28083.329297865745,128048.13471603526,0.0
670,PAYMENT,9489.482018344845,834489.2331433694,824999.7511250246,570830.1364250341,580319.618443379,0.0
40,DEBIT,1102.0221371617774,255745.90594414805,254643.88380698627,28686.09278330496,29788.114920466738,1.0
40,DEBIT,101365.25898146571,59169.94081895159,0.0,187948.04535382832,289313.30433529406,0.0
453,CASH_IN,373508.5944988251,6201.395416052973,0.0,18163.814997784302,391672.4094966094,0.0
190,CASH_OUT,22926.095912196688,9698.535072166736,0.0,3116416.824168223,3139342.9200804196,0.0
15,PAYMENT,887.5086608771792,89198.16932752696,88310.66066664978,2336.075164235643,3223.5838251128225,0.0
124,CASH_OUT,11664.891883511322,65097.1137628709,53432.221879359575,408.99636248358865,12073.88824599491,0.0
740,TRANSFER,29824.269734403402,224992.38362533206,195168.11389092865,131937.37263306594,161761.64236746935,1.0
280,CASH_OUT,4361.509035394274,1224.5946586808332,0.0,95773.81738432929,100135.32641972357,1.0
48,DEBIT,70738.44372179409,53632.92239259481,0.0,591.9922261346932,71330.43594792878,1.0
189,PAYMENT,3587.022571871559,92834.30505600655,89247.28248413498,16359.677555021059,19946.700126892618,0.0
304,CASH_OUT,23184.873595225836,13569.8056187032,0.0,798814.0142224779,821998.8878177038,0.0
559,PAYMENT,13951.688667028506,2581842.6518298904,2567890.9631628618,131281.8284467172,145233.5171137457,0.0
696,PAYMENT,75486.53661081969,3907.7471401449384,0.0,1006.799991432328,76493.33660225202,0.0
105,TRANSFER,21406.751562153397,19684.741119116145,0.0,381.26975390375407,21788.02131605715,0.0
369,TRANSFER,14868.744435969249,95024.2458544219,80155.50141845265,560212.4972105619,575081.2416465312,0.0
501,DEBIT,4421.655796580327,123871.3217271134,119449.66593053308,4031.878915411813,8453.534711992139,0.0
460,CASH_IN,23612.65389206052,13484.051465625305,0.0,152728.81561628447,176341.46950834498,0.0
247,PAYMENT,13089.753103698707,13435.073953745245,345.3208500465371,91281.88448071523,104371.63758441394,0.0
264,CASH_IN,3861.9962328352776,89092.63016163041,85230.63392879514,20980.063754688857,24842.059987524135,0.0
206,DEBIT,30302.395532074966,55747.237729220265,25444.8421971453,4922.441609936282,35224.837142011245,0.0
507,PAYMENT,45612.75540186484,26481.536839837736,0.0,433853.0772964822,479465.83269834705,1.0
530,PAYMENT,11194.586093276846,533.8760102025803,0.0,247.85215449005824,11442.438247766904,0.0
364,CASH_IN,141936.98381393682,29597.455664811772,0.0,197254.31076549413,339191.29457943095,0.0
340,CASH_OUT,37344.78736120586,557123.2746695994,519778.4873083935,11504.777211447132,48849.56457265299,0.0
407,TRANSFER,1689.6762580503662,71602.8155071025,69913.13924905212,4795.675024970575,6485.351283020941,0.0
453,CASH_OUT,319588.01425096596,4668.100872735189,0.0,17279.320478509264,336867.3347294752,1.0
578,CASH_IN,102127.35202688134,1191.048548568832,0.0,210041.83840994225,312169.1904368236,0.0
150,TRANSFER,163351.96110919176,149874.18226895618,0.0,1816.110432622392,165168.07154181416,0.0
193,CASH_OUT,49070.13664255319,8782.039321520366,0.0,42746.84152389431,91816.9781664475,1.0
147,TRANSFER,205.31506853026582,318212.1505611217,318006.83549259143,72869.52236993618,73074.83743846645,1.0
406,PAYMENT,195876.0191119391,303966.9699824391,108090.95087050003,14753.552385026758,210629.57149696586,0.0
183,CASH_OUT,24873.925537958745,16358.46048223759,0.0,2414.8711262901516,27288.796664248897,0.0
106,TRANSFER,44642.355563456586,42195.05105484759,0.0,4246.246685437328,48888.60224889391,1.0
236,TRANSFER,64910.721901865494,54161.50993611843,0.0,775971.4042102329,840882.1261120983,0.0
638,TRANSFER,1058702.0400720357,1997.4497827579253,0.0,145388.88477911594,1204090.9248511516,1.0
179,CASH_OUT,7387.558873833083,668647.1146477197,661259.5557738866,73003.17874617573,80390.73762000882,1.0
432,DEBIT,7779.085144066087,59756.92069109855,51977.83554703247,1558795.791411316,1566574.876555382,0.0
401,CASH_OUT,4015.5554341687866,29913.617489168915,25898.06205500013,4548.474168324821,8564.029602493607,0.0
525,CASH_IN,2591.8181509792216,158414.8016446684,155822.98349368916,21305.329150996058,23897.14730197528,0.0
540,CASH_OUT,2689.034625297458,40540.27554814069,37851.24092284324,24220.625055637844,26909.659680935303,0.0
323,TRANSFER,542.6532355967047,2501.3264682273293,1958.6732326306246,261262.04695465596,261804.70019025265,0.0
261,PAYMENT,51705.09583871247,4398.118793155289,0.0,836.3821151128928,52541.477953825364,1.0
612,CASH_OUT,1173631.2460058238,301.46140549052495,0.0,26001.75481584407,1199633.000821668,1.0
700,CASH_OUT,1333274.685589054,25138.076329340158,0.0,21936.249269677384,1355210.9348587312,1.0
399,TRANSFER,4004.8593965843597,66501.99125239904,62497.131855814674,114427.54980273718,118432.40919932154,0.0
337,PAYMENT,12780.696743568102,15138.708052883667,2358.011309315565,9242.851014100617,22023.54775766872,0.0
300,PAYMENT,259544.73628755123,2183.486719906549,0.0,249711.39159275565,509256.1278803069,0.0
119,CASH_IN,52296.981245486095,8183.393480478991,0.0,49452.60670480174,101749.58795028784,1.0
558,CASH_OUT,28825.951184541624,10533.717588246196,0.0,4626.926434065555,33452.87761860718,1.0
413,PAYMENT,13180.988988628802,124836.90244546588,111655.91345683708,69873.37747956565,83054.36646819445,0.0
580,PAYMENT,232490.09242747573,386019.59241470887,153529.49998723314,17344.045791451135,249834.13821892685,0.0
384,DEBIT,2575.7552796796003,92.50419328797072,0.0,58620.50522524589,61196.26050492549,1.0
480,DEBIT,57627.20999529767,18814.0018902658,0.0,2057.881816504136,59685.09181180181,0.0
305,PAYMENT,43908.69683594029,6580.00045265162,0.0,12824.721501685244,56733.41833762553,0.0
683,CASH_IN,24022.445786450164,13077.30914138269,0.0,168983.91745855834,193006.3632450085,0.0
196,PAYMENT,106453.04925554556,118676.8974841218,12223.848228576244,366225.57514268265,472678.6243982282,0.0
333,TRANSFER,23563.980847754694,8111.052318196448,0.0,53151.17151905175,76715.15236680645,0.0
20,CASH_OUT,7562.407116327089,86582.40976772418,79020.0026513971,13737.378654500802,21299.78577082789,0.0
623,CASH_IN,26503.249257919393,1182015.816231717,1155512.5669737975,7352.579006368143,33855.828264287535,0.0
658,TRANSFER,912.1392462619519,8951.029777214202,8038.890530952251,5427.075382196135,6339.214628458087,1.0
704,CASH_IN,75013.95653900693,14270.730765751274,0.0,5407.329324275093,80421.28586328203,0.0
433,TRANSFER,125048.69582200852,13645.2480008126,0.0,4046.989686491475,129095.6855085,0.0
426,CASH_OUT,5924.022284471178,2607706.9133607903,2601782.8910763194,18595.69698343093,24519.71926790211,1.0
229,CASH_OUT,3681.1392305111613,8101.28330571575,4420.144075204589,6828.672533961658,10509.811764472819,0.0
524,DEBIT,6377.278300537067,416622.76858034154,410245.49027980445,66514.8890112014,72892.16731173848,0.0
217,TRANSFER,19417.96689836031,20500.21819036393,1082.251292003617,45295.684826677425,64713.65172503774,0.0
591,DEBIT,33920.401145900876,30962.70295884427,0.0,197805.0529863069,231725.4541322078,0.0
375,TRANSFER,557369.6190443324,115455.65998592178,0.0,68330.7445664935,625700.363610826,0.0
36,DEBIT,432865.36886244494,10452.33218043518,0.0,117748.86208996752,550614.2309524125,1.0
28,CASH_OUT,116201.99944098477,157163.68682861383,40961.68738762906,4288.909819608013,120490.90926059279,0.0
372,CASH_IN,28071.81493413429,12662.305912243859,0.0,58670.018772092284,86741.83370622658,1.0
86,DEBIT,3450.076997184256,2599.127578753365,0.0,36259.76102065957,39709.838017843824,0.0
188,TRANSFER,633664.2169414585,168280.633660889,0.0,424.126837420878,634088.3437788794,1.0
305,TRANSFER,13422.876591488508,74655.40851967038,61232.531928181874,19700.239760684966,33123.11635217347,1.0
422,CASH_OUT,38667.25001380462,6821.102256624133,0.0,2949.0728576998367,41616.32287150446,0.0
80,TRANSFER,77242.4748514423,220910.27715845662,143667.80230701432,1050.1181296566835,78292.59298109898,1.0
186,PAYMENT,24914.162870807537,3075.582611494962,0.0,11840.092987544862,36754.2558583524,0.0
5,CASH_IN,220178.6829473431,51316.811548059755,0.0,6201.001413107724,226379.68436045083,0.0
558,DEBIT,54763.75714691851,745.8996047476973,0.0,4882.210454149524,59645.967601068034,0.0
497,CASH_IN,159098.22285539148,10111.633708411813,0.0,1239.6673532828333,160337.8902086743,0.0
509,CASH_OUT,53889.51001737935,4087.0260017980777,0.0,771474.4490830278,825363.9591004071,1.0
614,DEBIT,20418.582571295643,1774.8276135227063,0.0,1822.8156203965123,22241.398191692155,0.0
2,DEBIT,25549.453936224287,23133.192482190203,0.0,11230.007744310555,36779.46168053484,0.0
217,PAYMENT,19448.379771728167,42792.13797503186,23343.758203303692,86212.84611798925,105661.22588971742,0.0
537,CASH_OUT,1688.217239296757,75326.47772396792,73638.26048467116,155896.86352424903,157585.0807635458,0.0
257,TRANSFER,2976.0764308508806,22100.61595066219,19124.53951981131,2432.234284049552,5408.310714900433,0.0
735,PAYMENT,96867.08611933909,52141.924003265005,0.0,14231.621993232584,111098.70811257168,1.0
453,PAYMENT,1774.4706819204093,2330.3517476571387,555.8810657367294,66642.87083014983,68417.34151207024,0.0
424,CASH_IN,9813.884220997179,3787.5597550618318,0.0,39973.097965088404,49786.98218608558,0.0
324,CASH_IN,2696.7236739456553,21255.380966621793,18558.657292676136,47177.387829549596,49874.11150349525,0.0
499,CASH_IN,8818.103506330992,3819.165009416934,0.0,2024.1883446438642,10842.291850974856,0.0
581,PAYMENT,16146.545289296257,22272.07230286001,6125.527013563755,4224.685984423191,20371.231273719448,0.0
197,TRANSFER,9774.502449654947,6002.813872853458,0.0,16266.876754496561,26041.379204151508,0.0
504,DEBIT,1265.561461151256,16041.68731219723,14776.125851045974,11797.017902587657,13062.579363738912,0.0
272,CASH_IN,15198.302079625511,789.2691338611495,0.0,30601.305765538404,45799.60784516392,0.0
694,TRANSFER,3236.3702160997236,717.4469840882728,0.0,2661.074080474614,5897.444296574338,1.0
18,CASH_OUT,6166.49312769706,5249.787001713382,0.0,155290.0059829445,161456.49911064157,1.0
107,CASH_IN,96861.78133403858,1550.7199774842345,0.0,2029.4824220073565,98891.26375604593,0.0
529,DEBIT,148863.6392250249,115.72835595360654,0.0,34929.80698275191,183793.4462077768,0.0
125,CASH_OUT,1600.4791442513394,57823.172124801116,56222.69298054978,4331.397022346125,5931.876166597464,1.0
483,CASH_OUT,507540.50227714865,153685.1565666741,0.0,12960.47049239492,520500.9727695436,1.0
594,DEBIT,7941.25694050703,126803.16585799519,118861.90891748817,1156.8839770529057,9098.140917559936,0.0
4,CASH_IN,6620.854762088074,16502.685085200348,9881.830323112274,15740.290222507789,22361.144984595863,0.0
627,PAYMENT,3702.229280048686,15844.686403263035,12142.457123214348,83343.44000895618,87045.66928900487,0.0
351,DEBIT,24632.553250015786,26864.349844493023,2231.796594477237,276974.3724767927,301606.9257268085,0.0
351,DEBIT,1159037.5264498722,5947.603140934534,0.0,18110.009537214613,1177147.5359870868,0.0
649,DEBIT,1013.0097834447755,552.6980781266244,0.0,1926.8899783493512,2939.899761794127,0.0
228,CASH_OUT,360.04444175733687,236794.61628365336,236434.57184189602,112507.99707457155,112868.04151632889,1.0
16,TRANSFER,37685.136993386826,22667.675737841102,0.0,44089.079903029095,81774.21689641592,1.0
425,PAYMENT,68780.69205851096,20045.785131531055,0.0,15708.47125381671,84489.16331232767,1.0
464,CASH_IN,24473.456954514804,11691.487073808768,0.0,7467.732029044621,31941.188983559427,0.0
724,CASH_IN,72518.642870799,72205.70087534837,0.0,17291.086224333485,89809.72909513248,0.0
246,TRANSFER,2292.6829696384466,17393.549431889845,15100.866462251399,23340.461161808922,25633.14413144737,0.0
177,DEBIT,3328.444828465253,8276.962806177486,4948.517977712232,111208.46659826789,114536.91142673313,0.0
543,PAYMENT,28223.65866680169,11256.906997825196,0.0,4041.3053964051373,32264.964063206826,0.0
509,CASH_IN,741283.721833285,25079.454302461025,0.0,5693.082469648866,746976.8043029339,1.0
562,CASH_IN,67599.86873100295,2196.5527385028654,0.0,13769.907073381639,81369.77580438458,0.0
655,DEBIT,74191.73089551297,372672.68741341884,298480.95651790587,1457.2502038396128,75648.98109935259,0.0
564,TRANSFER,2572.5348348629927,6540.844517353792,3968.3096824907993,87157.04216928828,89729.57700415127,0.0
233,PAYMENT,51267.39046884213,4490.179258252598,0.0,71853.61045290476,123121.00092174689,0.0
678,TRANSFER,2070.823229057302,10343.955230723537,8273.132001666236,39967.50512585737,42038.32835491467,0.0
38,TRANSFER,755786.883977912,135715.76715179996,0.0,2787098.2136306437,3542885.0976085556,0.0
491,PAYMENT,2910.6898131703633,12874.259521706344,9963.56970853598,85833.66982889004,88744.3596420604,0.0
444,PAYMENT,4478.479018670867,226028.7715992695,221550.29258059865,324579.5634829623,329058.0425016332,0.0
20,CASH_IN,1157.3043155991204,11391.940439128468,10234.636123529348,24886.697886244943,26044.002201844065,0.0
611,CASH_IN,26150.736645931174,1284.7832793848336,0.0,7354.829395726821,33505.56604165799,1.0
727,PAYMENT,24042.618268704253,4146.7755934673105,0.0,1239.515397797758,25282.13366650201,0.0
556,CASH_OUT,454285.96716500795,5584.712235165376,0.0,40643.334308936115,494929.3014739441,1.0
111,CASH_IN,104071.12486175977,80592.58084288075,0.0,64992.8731541538,169063.9980159136,1.0
487,CASH_OUT,4529.951778464733,8807.813120579265,4277.861342114532,141388.49255311795,145918.4443315827,1.0
89,PAYMENT,126347.46797367389,2077.5709163055017,0.0,8057.5098471016745,134404.97782077556,0.0
319,CASH_IN,1831.6429965250134,1217.8715806508526,0.0,83583.66150590855,85415.30450243356,0.0
118,TRANSFER,5235.8994452030865,565.0146170386346,0.0,1642.843785198412,6878.743230401498,1.0
434,PAYMENT,27914.989943175835,4444838.638356682,4416923.648413506,26379.070851190452,54294.06079436629,1.0
239,DEBIT,2289.8171425261385,4921.007876710317,2631.1907341841784,66285.57784817516,68575.3949907013,0.0
72,CASH_OUT,185223.355122512,53394.652505687656,0.0,79961.5708159185,265184.9259384305,0.0
399,PAYMENT,2102474.767768866,1971.4756393695095,0.0,113548.63485493655,2216023.4026238024,1.0
